Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"613","3119","2008-08-07 10:47:12","mreggen","2016-10-13 13:49:56","http://www.i_have_no_page.no","","<p>Software Engineer based in Oslo, Norway.
Currently employed by Computas AS.</p>
","171","187","18","","","32","471"
"614","704","2008-08-07 10:47:20","deadtime","2016-03-03 17:16:08","","Trondheim, Norway","<p>TAGS: programming, hardware, gaming, movies, music</p>
","66","61","4","","","32","472"
"615","132931","2008-08-07 11:06:07","Matt Hamilton","2016-09-23 04:10:47","http://matthamilton.net","Albury, Australia","<p><a href=""http://twitter.com/mabster"" rel=""nofollow"">Follow me on Twitter!</a></p>

<p><p>Check out my hobby projects:</p>

<dl>
<dt><a href=""http://comicster.net"" rel=""nofollow"">Comicster</a></dt>
<dd>A free, open-source WPF application to manage your comic-book collection.</dd>

<dt><a href=""http://madprops.org/halfwit"" rel=""nofollow"">Halfwit</a></dt>
<dd>A minimalist, open-source, WPF Twitter client.</dd>

<dt><a href=""https://bitbucket.org/mabster/budgie"" rel=""nofollow"">Budgie</a></dt>
<dd>A simple, asynchronous Twitter library for .NET 4 and up.</dd>

<dt><a href=""https://bitbucket.org/mabster/madprops.appargs"" rel=""nofollow"">MadProps.AppArgs</a></dt>
<dd>A library to parse command-line or ClickOnce-URI arguments into an instance of a class.</dd>

<dt><a href=""https://bitbucket.org/mabster/madprops.mvvmlight"" rel=""nofollow"">MadProps.MvvmLight</a></dt>
<dd>A contrib project to add co-routine support to the MVVM Light Toolkit.</dd>
</dl>

<p><br /></p>

<p><p>Feel free to contact me directly (mabster -at- madprops.org).</p><p><a href=""http://twitter.com/mabster"" rel=""nofollow"">@mabster</a></p><p><a href=""https://plus.google.com/100682021276579489812?hl=e"" rel=""nofollow"">Google+</a></p></p>
","8167","1931","69","","","43","473"
"616","902","2008-08-07 11:16:13","Tomi Kyöstilä","2013-08-30 15:53:11","","Finland","","182","264","1","","","28","474"
"617","474","2008-08-07 11:16:21","Vagmi Mudumbai","2016-10-14 10:54:33","http://www.vagmim.in","Chennai, India","<p>Making the world better one line of code at a time.</p>
","254","82","3","","","","475"
"618","8134","2008-08-07 11:16:45","HS.","2011-10-31 02:27:37","http://statictype.org","","","305","51","6","","","","476"
"619","15873","2008-08-07 11:18:24","Neall","2016-10-03 21:10:52","http://twitter.com/neall","Columbus, OH","<p>softwaremachen</p>
","565","1064","41","","","37","477"
"620","4125","2008-08-07 11:19:57","Ryan Cox","2016-10-16 01:54:49","http://www.asciiarmor.com","Seattle, WA","<p>Infrastructure Engineer</p>
","385","337","3","https://www.gravatar.com/avatar/cfd5ef3d2d80171ee26bcf52a9a3c751?s=128&d=identicon&r=PG&f=1","","","478"
"621","819","2008-08-07 11:24:18","Jorriss","2016-10-14 20:44:50","http://jorriss.net","Miami, FL","<p>Application Architect, Data Architect and Project Manager</p>
","64","263","1","","","42","479"
"622","279","2008-08-07 11:28:58","DanV","2014-05-02 20:35:36","http://www.danvarga.com","Raleigh, NC","Mainframe developer.","75","2","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","30","480"
"623","298","2008-08-07 11:31:46","Gelu","2016-10-12 21:25:27","","","","61","29","0","","","","481"
"624","188","2008-08-07 11:42:08","Alan Hecht","2016-10-14 13:06:00","http://www.linkedin.com/in/alanghecht","United States","<p>Software Developer living in Atlanta, GA</p>
","102","105","0","","","49","482"
"625","8614","2008-08-07 11:47:40","intrepion","2016-10-15 18:54:26","http://intrepion.com","Portland, OR","<p>I've loved programming since I taught myself BASIC in 3rd grade.</p>
","470","297","13","","","33","483"
"626","1609","2008-08-07 11:52:05","Douglas Tosi","2015-01-14 11:56:23","http://www.sinatica.com","Brazil","I'm the creator of Sinática and the renowned Sinática Monitor for Firebird.  
Besides computers, I enjoy trying new espressos.","255","154","3","","","36","484"
"627","1348","2008-08-07 12:03:09","Donovan Woodside","2016-10-15 18:45:01","","United States","","82","29","0","","","42","485"
"629","8","2008-08-07 12:05:42","PacketMonkey","2015-05-19 18:33:52","http://packetmonkey.org","","","54","0","0","","","","487"
"630","1080","2008-08-07 12:10:44","JoshL","2016-10-13 19:43:29","http://www.topthought.net","United States","<p>I collect spores, molds, and fungus. Also write code.</p>
","117","10","0","https://i.stack.imgur.com/nyBRC.jpg","","44","488"
"631","10614","2008-08-07 12:14:37","ageektrapped","2016-10-15 00:20:25","https://ageektrapped.com","Ottawa, Canada","<p>Jason is an <strong>amazing developer-slash-genius</strong>. He currently specializes in designing and developing apps for iOS, with over 15 years mastering the craft of app development. He enjoys the deadlift, barbecue, Negroni cocktails, and writing about himself in the third person.</p>
","745","872","3","","","38","489"
"632","13630","2008-08-07 12:15:08","Jake Pearson","2016-10-12 15:29:19","http://rallydev.com","Boulder, CO","<p>Good times.</p>
","567","517","3","","","40","490"
"633","679","2008-08-07 12:15:28","Corey McKinnon","2016-09-22 14:49:55","http://blog.coreymckinnon.com/","Herriman, UT","<p>I'm a C# developer for a direct sales company called <a href=""http://www.stampinup.com/"" rel=""nofollow"">Stampin' Up!</a> located in Riverton, UT.</p>
","75","24","1","","","47","491"
"634","686","2008-08-07 12:15:58","C Hogg","2010-03-08 16:41:04","http://abstractabsurd.blogspot.com","Portland, OR","Math & functional programming nerd.  Working on my PhD at Portland State.","79","44","1","","","35","492"
"635","5574","2008-08-07 12:16:06","rupello","2016-10-14 16:05:30","","","<p>I am a software developer working in the mobile communications industry.</p>
","304","58","1","","","47","493"
"636","11152","2008-08-07 12:32:33","Brian Lyttle","2016-10-16 02:26:10","http://brianlyttle.com","United States","<p>Northern Irish expatriate living and working near Philadelphia. I'm a Support Escalation Engineer at <a href=""https://www.yammer.com"" rel=""nofollow"">Yammer</a> which is now part of the Microsoft Office Division.</p>
","1201","397","181","","","36","494"
"637","3340","2008-08-07 12:33:15","tbreffni","2016-09-30 19:57:34","http://tiarnan.com","","","404","132","6","","","","495"
"639","170","2008-08-07 12:45:10","Rich Bruchal","2016-10-14 19:49:52","http://rich.bruchal.com","United States","<p>CT based software developer, specializing in Cocoa, iOS, Android &amp; other mobile platforms. Yankees fan.  Martha's Vineyard lover.</p>
","96","39","0","","","","496"
"644","328","2008-08-07 12:54:56","esarjeant","2015-04-02 13:50:05","http://micromux.com","Naples, FL","","35","18","0","","","46","497"
"645","6434","2008-08-07 12:58:41","Joel Lucsy","2016-10-15 15:21:44","http://lucsy.net","Flint, MI","Just another developer, developer, developer.","319","131","6","","","45","498"
"646","1635","2008-08-07 13:12:40","Luke Foust","2016-10-13 12:12:37","http://blog.spontaneouspublicity.com","Duvall, Washington United States","<p>Although I currently work mainly on the Microsoft .net stack, I have experience with Java, Perl, PHP and many others in the past.</p>
","214","293","8","https://graph.facebook.com/558081755/picture?type=large","","38","499"
"648","6822","2008-08-07 13:22:00","RedWolves","2016-10-05 18:45:53","http://ralphwhitbeck.com","Rochester, NY","<p>Developer Evangelist for <a href=""http://developer.atlassian.com"" rel=""nofollow"">Atlassian's developer platform</a> and <a href=""http://marketplace.atlassian.com"" rel=""nofollow"">Atlassian Marketplace</a></p>

<p><a href=""http://jquery.org/team"" rel=""nofollow"">Director of the Board for the jQuery Foundation</a> </p>

<p>Follow me on twitter <a href=""http://twitter.com/redwolves"" rel=""nofollow"">@RedWolves</a></p>
","735","327","18","","","40","500"
"649","1560","2008-08-07 13:33:31","beno","2016-10-14 18:35:57","http://chrisbenoit.ca","Hamilton, Canada","<p>let's setup a weekly sync meeting</p>
","90","407","0","","","35","501"
"650","2361","2008-08-07 13:45:44","Jim Fiorato","2016-10-15 21:52:21","http://www.writebetterbits.com","Wheaton, Illinois United States","<p>I'm very important. I have many leather-bound books and my apartment smells of rich mahogany.</p>
","136","71","9","","","41","502"
"652","38","2008-08-07 14:14:43","Mike","2016-08-25 15:35:40","","United States","","41","5","0","","","27","503"
"653","3924","2008-08-07 14:31:07","Ricky","2016-03-31 18:34:30","http://rickyrosario.com/","Hollywood, FL","<p>web developer at Mozilla</p>

<p><a href=""http://twitter.com/r1cky"" rel=""nofollow"">@r1cky on twitter</a></p>
","446","336","19","","","","504"
"654","431","2008-08-07 14:41:00","Nicholas","2016-10-13 14:52:22","","Vista, CA, United States","","45","253","38","","","","505"
"655","3817","2008-08-07 14:44:51","MattBelanger","2016-10-15 13:10:40","http://www.mabwi.com","Oshawa, Canada","<p>I am a Web Developer, specializing in PHP, MySQL &amp; Javascript.</p>
","275","374","26","","","37","506"
"657","2070","2008-08-07 15:05:02","Justin Yost","2016-10-10 22:53:11","https://justinyost.com/","United States","<p>Justin graduated from Texas Tech University with a bachelor's degree in Computer Science. Justin relishes programming and learning more about anything and everything. When not working as a Web Developer with Loadsys, Justin occasionally gives talks at the local PHP Meetup. In his free time, Justin enjoys backpacking and reading science fiction books.</p>
","410","1140","21","","","30","507"
"658","47007","2008-08-07 15:07:47","Kyle Cronin","2016-10-16 02:55:42","","","<p><img src=""http://media.podcast.askdifferent.net/tracking/profile.gif"" alt=""""></p>
","8333","656","47","","","29","508"
"659","346","2008-08-07 15:08:33","Brock D","2016-10-07 12:45:24","http://www.twitter.com/healplz","Richmond, VA","<p>Software Developer in Richmond, VA</p>
","61","220","3","","","30","509"
"660","806","2008-08-07 15:30:03","codemac","2013-12-08 07:23:08","http://codemac.net","United States","An entire view of myself fits in this box.","64","6","0","","","30","510"
"661","43","2008-08-07 15:33:59","chesterbestertester","2015-06-06 18:42:43","","West Hills, CA","Long time IT manager (VP level) in the entertainment industry.  Currently running Data Warehouse and reporting applications for Universal Music Group.  Dabble in development for work and pleasure.  Always interested in discussion on teams, team work and software development","10","0","0","","","57","511"
"666","1064","2008-08-07 15:47:58","alexp206","2014-03-07 15:54:45","http://palilonis.net","Jersey, AR","I live in NJ, I work in a Library, I drive a Mini, I like to be underwater.","449","65","3","","","35","513"
"667","1623","2008-08-07 16:00:54","Evan","2016-10-14 00:46:12","http://www.twitter.com/EvanADeVries","United States","I'm currently employeed as a asp.net/c# developer. ","148","272","9","","","33","514"
"668","88","2008-08-07 16:05:06","Fajar","2016-10-14 03:55:08","http://akatsuki7.blogspot.com","Idaho","","56","135","0","","","","515"
"669","324","2008-08-07 16:11:17","quekshuy","2016-10-14 23:30:17","","","","40","17","0","","","","516"
"670","120","2008-08-07 16:12:08","Andy","2016-10-13 19:03:30","","United States","","47","20","0","","","","517"
"672","29526","2008-08-07 16:18:07","JosephStyons","2016-10-14 19:09:45","http://www.bbdevnetwork.com/author/josephstyons/","South Carolina","<p>I started out as a professional developer using Delphi and Oracle in a Win32 client-server environment for a manufacturing company.  Now I'm working for Wake Forest University on enterprise applications that are written in VB.NET and C# against a SQL Server 2008 back-end using a SOA architecture.  I'm also using jQuery and ASP.NET to deliver solutions against that platform.</p>
","3245","1573","38","https://i.stack.imgur.com/JP7C7.png?s=128&g=1","","36","518"
"673","1549","2008-08-07 16:33:05","Adam Lerman","2016-10-14 12:53:09","http://adamlerman.blogspot.com","Philadelphia, PA","Software developer and self proclaimed NERD!

check out my blog http://adamlerman.blogspot.com
 or help me test my budgeting app at http:\\www.budgetjax.com","292","306","26","","","31","519"
"676","2634","2008-08-07 16:46:54","Marcel Levy","2016-10-11 15:56:36","http://www.loslevys.com/","Seattle, WA","<p>Jack of all trades, master of none, though ofttimes better than master of one.</p>
","263","513","14","","","46","520"
"677","2476","2008-08-07 16:56:49","farktronix","2016-10-14 00:23:39","http://whatthefark.com","Sunnyvale, CA","","214","125","11","","","34","521"
"678","664","2008-08-07 17:03:27","DaveJustDave","2009-05-04 17:46:34","","United States","","180","75","6","","","","522"
"680","15647","2008-08-07 17:29:04","Cristian","2016-10-09 21:37:19","","San Francisco, CA, United States","<p>I'm a big fan of Python and use Pylons and Django regularly.</p>
","836","134","34","","","34","523"
"681","4934","2008-08-07 17:38:09","Jim","2016-10-12 19:45:47","","","","470","281","4","","","","524"
"682","322","2008-08-07 17:50:09","Levi Figueira","2016-10-15 09:55:16","http://levifig.com","DC Metro Area","<p>Product. Dev-Design. Content creator. Hardware enthusiast.</p>
","130","35","4","","","34","525"
"683","517","2008-08-07 17:57:52","Brian","2015-09-29 08:24:13","http://brianvanhorne.com/","Redmond, WA","<p>Software engineer, photographer, and occasional writer of clever and interesting things.</p>
","61","25","1","","","45","526"
"684","333","2008-08-07 19:09:32","Brad Bell","2016-10-15 23:52:11","http://pixelandtonic.com","Bend, OR, United States","<p>Chief mixologist at Pixel &amp; Tonic.</p>
","120","29","4","","","39","527"
"685","9068","2008-08-07 19:18:05","BIBD","2016-10-15 03:57:24","http://www.youtube.com/watch?v=dGanso4VyCI","Earth, TX","<p>Oh gawd, I never fill these out</p>
","2683","1421","13","","","46","528"
"686","1778","2008-08-07 19:26:04","Zizzencs","2016-09-07 21:42:00","http://www.mscibarra.com/","Hungary","Just a wannabe programmer.","179","71","5","","","34","529"
"687","31","2008-08-07 19:33:57","Dag Haavi Finstad","2010-04-06 11:56:23","","","","59","36","0","","","","530"
